artist_name,music_name,music_id,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key
ABoogieWitDaHoodie PnbRock YoungboyNeverBrokeAgain,Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),1AH60dMaEfNjzDoUIFwIQi,2017-09-29,63,0.035,0.611,258158,0.478,0.0,0.107,0.138,-5.839,0.107,172.076,0
Nf,My Life,1kO0nC4VnEjMBeJZI7g2T2,2017-10-06,65,0.272,0.7190000000000001,215600,0.569,0.0,0.0953,0.249,-7.944,0.0461,131.917,5
HunchoJack TravisScott Quavo,Motorcycle Patches,7g7raxdQpiLZT7aOlib4S1,2017-12-21,66,0.0158,0.868,191410,0.657,0.0,0.0995,0.436,-4.853,0.113,162.865,8
TylerChilders,Tattoos,1XcxubL4Y4U4gxLeIbb8VM,2017-08-04,61,0.241,0.333,203360,0.457,0.0399,0.16,0.279,-7.295,0.0307,172.143,9
HunchoJack TravisScott Quavo,Saint,7foypmc7KZyU716Yv63BPe,2017-12-21,67,0.00899,0.866,140793,0.647,0.0,0.0967,0.0801,-3.675,0.0545,150.058,1
LanaDelRey,Love,2Kerz9H9IejzeIpjhDJoYG,2017-07-21,70,0.487,0.527,272743,0.366,0.0023,0.11,0.234,-10.943,0.0277,98.994,10
TwoFeet,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4,2017-05-19,74,0.614,0.532,181467,0.17800000000000002,0.14,0.0985,0.103,-9.754,0.0541,149.879,9
RomeoSantos DaddyYankee NickyJam,Bella y Sensual,0ERbK7qVqveCaBWIiYCrl3,2017-07-21,71,0.228,0.635,204701,0.713,0.0,0.0506,0.7490000000000001,-6.909,0.0937,179.864,11
Miguel NataliaLafourcade,Remember Me (Dúo),3pCgIUkmRHKydu9HE03QKY,2017-11-10,65,0.415,0.611,164453,0.5529999999999999,0.0,0.4970000000000001,0.573,-6.681,0.0328,84.99600000000002,0
GrupoArranke,A Través Del Vaso,0oCSitNlzsQfuIapF9tXRQ,2017-10-25,70,0.36,0.62,188662,0.695,1.5e-05,0.34700000000000003,0.921,-2.979,0.0298,143.92700000000005,5
NiallHoran,Slow Hands,27vTihlWXiz9f9lJM3XGVU,2017-05-04,65,0.011,0.735,188174,0.423,0.0,0.0553,0.85,-6.652,0.0459,85.899,0
AskingAlexandria,Alone In A Room,0hAIs32U2SmJcXymlcyF8h,2017-12-15,66,0.00251,0.482,245861,0.946,0.0,0.0466,0.284,-3.23,0.0852,135.071,4
Daya,New,4tERsdVCLtLtrGdFBf9DGC,2017-10-11,67,0.052000000000000005,0.715,230880,0.742,2.47e-05,0.364,0.322,-4.331,0.0347,106.971,0
JBalvin Jowell&Randy,Bonita,0atfY1ew83Ql9nNnJiD2t5,2017-06-02,72,0.0132,0.775,265747,0.867,0.006840000000000001,0.278,0.8690000000000001,-1.582,0.0414,96.038,5
PnbRock,Notice Me,1rLWsLY98u9hcWePdfN2y5,2017-01-13,63,0.457,0.597,209051,0.645,0.0,0.11,0.55,-5.356,0.0588,128.25799999999998,0
MikeFaist BenPlatt WillRoland,"Sincerely, Me",4nna9JONFIwr98bcX6tlta,2017-02-03,65,0.168,0.677,222960,0.731,0.0,0.103,0.603,-5.7079999999999975,0.12,97.864,7
MattMaltese,As the World Caves In,4JE6agBLHGA5TaF6FlqfBD,2017-03-06,64,0.365,0.331,218755,0.45,0.00464,0.22,0.18,-5.362,0.034,123.829,10
StillWoozy,Wolfcat,1Hu2OypX8tMPwBcCUaAeO4,2017-08-31,63,0.7490000000000001,0.662,174222,0.48,0.000314,0.118,0.669,-12.58,0.0542,134.944,2
Kygo Miguel,Remind Me to Forget,6xTU6B6nFwKKTSZ9ySXS80,2017-11-03,68,0.158,0.6890000000000001,217293,0.505,0.0,0.138,0.312,-6.3889999999999985,0.0933,99.017,0
DanielCaesar,Hold Me Down,1Mza2sr6tPhy6jjI3HB9fW,2017-08-25,65,0.628,0.463,231268,0.4270000000000001,0.0005650000000000001,0.0911,0.231,-9.799,0.0549,116.059,8
MartinGarrix TroyeSivan,There for You,6jA8HL9i4QGzsj6fjoxp8Y,2017-05-26,72,0.124,0.611,221904,0.644,0.0,0.124,0.13,-7.607,0.0553,105.969,6
Ozuna,El Farsante,5EId1m4DNwTf3at31w8bPJ,2017-08-25,71,0.2,0.735,233827,0.703,0.0,0.259,0.32299999999999995,-4.249,0.0611,120.007,6
BrentFaiyaz,Talk 2 U,1Xm9CQRcJbOgTCpKCpS9s5,2017-10-13,64,0.14,0.688,159485,0.634,0.000263,0.253,0.561,-10.443,0.0929,88.01799999999999,5
Wrabel,The Village,6epvwUINain4iSHCTWA0sj,2017-07-27,67,0.534,0.55,230293,0.363,0.0,0.128,0.28600000000000003,-7.326,0.0336,121.94,5
N.E.R.D Rihanna PharrellWilliams,Lemon,4PpuH4mxL0rD35mOWaLoKS,2017-12-15,65,0.00214,0.916,219707,0.727,0.000145,0.118,0.201,-6.556,0.0861,94.997,1
DirtyHeads,Vacation,7cdy4PbCdDZZNjyxoZyE0c,2017-06-30,64,0.0431,0.7390000000000001,209142,0.754,0.0,0.0999,0.7929999999999999,-5.034,0.035,150.017,8
TheChainsmokers,Paris,72jbDTw1piOOj770jWNeaG,2017-04-07,70,0.0215,0.653,221507,0.6579999999999999,1.66e-06,0.0939,0.219,-6.428,0.0304,99.99,2
LilPeep HorseHead,Girls,6Z1KNUrW7f6oo97w8BNom7,2017-06-08,68,0.56,0.644,240440,0.6970000000000001,0.0,0.111,0.244,-6.069,0.0542,120.044,0
LinkinPark Kiiara,Heavy (feat. Kiiara),104buTcnP2AsxqB7U1FIZ4,2017-05-19,69,0.0484,0.59,169801,0.6709999999999999,0.0,0.0604,0.438,-6.098,0.0706,149.982,9
CashmereCat ArianaGrande,Quit (feat. Ariana Grande),4rwqrKdwlFWJ6LvPYaOtgn,2017-04-28,69,0.105,0.44,258188,0.413,3.4e-05,0.0997,0.141,-7.365,0.0407,86.911,0
Tank,When We,2HWelwHQS4EdRqIycZOc3O,2017-09-29,64,0.165,0.635,309120,0.324,4.18e-06,0.108,0.0741,-9.51,0.0769,117.863,6
DirtRockEmpire NateKenyon TheLacs,Dirt Road Dollars (feat. Nate Kenyon & The Lacs),67cqaFp7S9H2JOAmaeCXnD,2017-09-22,61,0.0131,0.594,278499,0.6859999999999999,0.0,0.206,0.444,-4.436,0.0606,174.345,10
BeachFossils,Down the Line,1KPDAA9zyJXcEDvFW5inYi,2017-06-02,65,0.24,0.603,158474,0.743,0.00392,0.147,0.5329999999999999,-6.569,0.0395,162.265,7
BandaMsDeSergioLizárraga,Tu Postura,4RNzKQEzmlvVHca4t6Txkj,2017-04-21,70,0.226,0.779,281400,0.373,6.41e-06,0.0978,0.499,-7.968,0.0372,119.946,2
Khalid,Therapy,25YvGDl2zSE0pH8jrMZ6aY,2017-04-27,64,0.8909999999999999,0.7070000000000001,257960,0.484,0.00344,0.256,0.43,-6.579,0.0481,92.988,9
DanStevens,Evermore,3Yn97I3qIj7Px0Bi4rkD2q,2017-03-10,65,0.674,0.285,194542,0.396,6.6e-05,0.102,0.219,-8.741,0.0318,79.442,1
Xxxtentacion,Looking for a Star,1B3TX5FbmcVROMv2riOwyE,2017-05-16,66,0.15,0.915,137174,0.6920000000000001,0.00012,0.0964,0.713,-7.544,0.0857,118.981,9
SabrinaClaudio,Frozen,21oJ1K99GBJrE2GVQGVjA0,2017-10-05,65,0.741,0.486,244910,0.419,6.59e-05,0.096,0.227,-6.415,0.0563,119.065,5
"""HerS""",What Once Was,1XrSjpNe49IiygZfzb74pk,2017-05-12,65,0.172,0.526,255067,0.877,0.0108,0.223,0.436,-4.369,0.033,145.56799999999996,3
WalkerHayes,Shut Up Kenny,6tn2Atd1S4DVoQnls5x4SR,2017-12-08,62,0.4920000000000001,0.657,180600,0.625,0.0,0.155,0.504,-8.097000000000001,0.0527,73.999,4
TheBandCamino,My Thoughts On You,0OkMj0czyhrDCIhOSLFpHK,2017-06-02,63,0.0148,0.541,211109,0.695,0.000114,0.13699999999999998,0.318,-7.75,0.0456,115.122,2
ChaseAtlantic,Swim,3M0lSi5WW79CXQamgSBIjx,2017-10-04,69,0.27,0.6659999999999999,228787,0.542,0.0,0.0765,0.0771,-6.4289999999999985,0.0392,120.134,8
BillieEilish MarianHill,Bellyache - Marian Hill Remix,61X077SWMs5aAGQHhf4pd0,2017-05-05,68,0.2,0.8320000000000001,220800,0.368,0.0513,0.353,0.2,-8.627,0.133,100.045,4
BenPlatt LauraDreyfuss,If I Could Tell Her,6nkcPGa0sr24NFCc5l5UjE,2017-02-03,65,0.647,0.584,248653,0.312,0.0,0.152,0.455,-8.249,0.0405,96.026,4
JBalvin BadBunny,Si Tu Novio Te Deja Sola,2joKSGkqac0LIwYG9Ghrwq,2017-03-03,70,0.519,0.718,243560,0.46,0.0,0.0981,0.52,-9.498,0.0711,121.927,3
ZaraLarsson,Ain't My Fault,0ADG9OgdVTL7fgREP75BrZ,2017-03-17,70,0.00778,0.5760000000000001,224031,0.782,0.0,0.285,0.355,-4.825,0.0296,141.153,6
LosPlebesDelRanchoDeArielCamacho,Por Enamorarme,5cwNC37WYaYJDNCxjNPOj6,2017-04-14,67,0.672,0.601,176498,0.621,0.0,0.116,0.825,-3.829,0.0319,157.238,5
WalkerHayes,You Broke Up with Me,6UsoV6X96Rox9mfxoz7SFy,2017-01-27,61,0.496,0.846,197840,0.711,0.0,0.247,0.883,-7.939,0.061,120.013,0
PapaRoach,Born For Greatness,5cRPdqpWkaNmIbPi6wJDg2,2017-05-19,66,0.0571,0.525,227847,0.85,0.0,0.0555,0.275,-5.4689999999999985,0.0678,134.115,9
Guccihighwaters,i'm so sick of this,1ufGqwim7RHxVsdaxuLmAY,2017-08-31,66,0.8909999999999999,0.7190000000000001,234736,0.387,0.0,0.114,0.17,-9.38,0.0643,135.064,10
JessieReyez,Great One,1rm9z2o1PgcJHIYL6nx0VG,2017-04-21,65,0.412,0.5589999999999999,169827,0.507,0.0,0.268,0.48,-5.502000000000002,0.0437,81.82300000000002,1
HarryStyles,Sign of the Times,5ELRkzdzz0HvGpMDlfZHkV,2017-04-07,71,0.0259,0.518,340707,0.575,0.0,0.109,0.209,-4.6160000000000005,0.0302,120.019,5
PlayboiCarti A$ApRocky,New Choppa,30sc425JEvj3tgmGAKORea,2017-04-14,64,0.174,0.772,126043,0.605,0.0,0.329,0.425,-4.223,0.0579,128.162,0
LilBaby MoneybaggYo,All Of A Sudden,0XOMoQbYxYPVLxwK4VDmNA,2017-12-01,61,0.000151,0.759,169187,0.727,0.0015,0.0588,0.376,-5.617000000000001,0.111,139.995,1
Ajr,Come Hang Out,0ouGDyldWWfeqfTYxX1bTZ,2017-06-09,60,0.00384,0.612,266240,0.725,0.0,0.0473,0.386,-4.668,0.0653,91.059,7
QualityControl Quavo LilYachty,Ice Tray,3wdfLVUhmX64lIyWIIEW8s,2017-12-08,64,0.023,0.89,213613,0.504,0.0,0.123,0.222,-5.444,0.123,129.969,8
LukeCombs,Be Careful What You Wish For,5gfK6bZFaApxdSHsHXrwPD,2017-06-02,62,0.0106,0.501,175493,0.8759999999999999,0.0,0.135,0.6809999999999999,-4.792,0.0404,159.025,3
KoeWetzel ParkerMccollum,Love,7F9ckjDpL3J6wvI68Nb8PB,2017-03-01,60,0.413,0.626,223062,0.475,0.0,0.22,0.201,-7.534,0.0267,124.133,7
Nav,Up,5qbcsZMwL0x46sX7VO37Ye,2017-02-24,63,0.0338,0.66,199520,0.491,0.0,0.101,0.376,-6.645,0.101,154.132,8
Flume ToveLo Illenium,Say It - Illenium Remix,1wfZdPy5FRWsdWaAEOG0Ml,2017-04-07,61,0.0343,0.482,267200,0.769,0.00498,0.0953,0.4270000000000001,-4.473,0.0549,149.69,6
TaurenWells,Hills and Valleys (The Valleys Version),398Dfg7EisARPcvixgrtuI,2017-06-23,63,0.772,0.486,249242,0.302,0.0,0.073,0.45,-10.72,0.0332,79.258,2
NickyJam,El Amante,3umS4y3uQDkqekNjVpiRUs,2017-01-20,71,0.243,0.6829999999999999,219507,0.691,0.0,0.14,0.732,-5.535,0.0432,179.91,8
Sza,Go Gina,6Vmow8PuUaU7W1T2WWLZk2,2017-06-09,63,0.799,0.603,161613,0.606,0.0,0.391,0.463,-6.634,0.114,80.176,9
BadBunny Diplo NittiGritti,200 Mph,5jGUJXnELDaDTgiRjD9lsg,2018-12-23,70,0.0139,0.85,170509,0.5,0.000384,0.0947,0.816,-6.7079999999999975,0.0665,160.02,8
Keshi,like i need u,7ivYWXqrPLs66YwakDuSim,2018-11-13,70,0.399,0.748,182679,0.465,0.0,0.294,0.412,-8.163,0.0869,119.872,5
BeckyG PrinceRoyce DjLuian MamboKingz AnuelAa,Bubalu,7dNwJbsT0sg1le5kVugGJb,2018-11-06,72,0.616,0.8,228493,0.355,0.0,0.118,0.253,-10.47,0.0895,145.929,6
TierraWhack,Hungry Hippo,0WpDeBJ22LcwF4QoERQOTv,2018-05-30,68,0.0227,0.894,60000,0.61,0.00744,0.102,0.78,-5.691,0.0487,136.64,4
KinaGrannis,Can't Help Falling In Love,6lfxq3CG4xtTiEg7opyCyx,2018-08-10,73,0.905,0.266,201933,0.0596,7.070000000000001e-05,0.132,0.14300000000000002,-18.515,0.0363,181.74,0
JakeScott,Tuesdays,7r5cRFkwHuPy7HlzvuovLD,2018-01-26,66,0.63,0.473,216989,0.217,0.0,0.142,0.628,-10.739,0.0367,164.02,4
JasonAldean,Rearview Town,5WA2SHuL5eesmPnYflNzlT,2018-04-13,64,0.023,0.526,184173,0.85,0.0,0.0948,0.338,-4.47,0.0313,141.97299999999996,10
Joji,WANTED U,0Y9D1Bc4fAkeZnVsGKdij6,2018-10-26,68,0.105,0.305,251015,0.715,0.0495,0.0906,0.29,-7.54,0.0554,82.977,7
Ozuna CardiB,La Modelo,2SbzdGpOKlH3HIAGTWTbwU,2018-08-24,69,0.241,0.574,255507,0.7340000000000001,0.00806,0.0962,0.769,-2.697,0.0728,98.023,1
MacMiller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG,2018-08-03,66,0.54,0.7909999999999999,345213,0.557,0.0,0.103,0.284,-9.622,0.0698,119.973,7
CleanBandit DemiLovato,Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,2018-05-17,77,0.0441,0.737,222653,0.636,6.659999999999999e-05,0.35,0.565,-4.546,0.0437,105.005,11
LittleMix,Wasabi,7IOuCLt770D8v0u3SVaDeI,2018-11-16,74,0.00451,0.847,154787,0.6559999999999999,0.0008539999999999999,0.14300000000000002,0.234,-4.976,0.115,114.001,2
RaeSremmurd SwaeLee SlimJxmmi,Guatemala - From Swaecation,0TCnOEVeLQMXOUrpPlM7uY,2018-05-04,71,0.185,0.8490000000000001,256341,0.6990000000000001,0.00118,0.0954,0.0778,-5.193,0.0574,100.989,4
LakeStreetDive,Good Kisser,7BDbyDs5FUmnh955RABFd7,2018-05-04,64,0.119,0.485,218493,0.591,0.00278,0.0787,0.636,-3.888,0.0453,160.336,10
DominicFike,Babydoll,7yNf9YjeO5JXUE3JEBgnYc,2018-10-16,67,0.114,0.762,97960,0.604,0.0,0.0271,0.847,-5.296,0.11,168.007,7
AlanWalker Au/Ra TomineHarket,Darkside,6SRWhUJcD2YKahCwHavz3X,2018-12-14,75,0.131,0.43,211680,0.606,0.0,0.173,0.123,-5.115,0.0431,169.988,4
BrettYoung GavinDegraw,Chapters,4tQhxBKakIwoWZ7tuGBr7d,2018-12-07,64,0.179,0.589,237107,0.613,0.0,0.0967,0.643,-6.816,0.0379,81.015,11
Diplo FrenchMontana LilPump ZhaviaWard,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",5mqzhMuUpvnMfwNz6iepmO,2018-05-15,71,0.114,0.618,181720,0.845,0.0,0.415,0.486,0.175,0.132,171.921,2
Jennie,SOLO,2wVDWtLKXunswWecARNILj,2018-11-12,71,0.0861,0.7509999999999999,169567,0.642,0.0,0.0953,0.388,-5.165,0.087,95.045,3
LilPeep,Broken Smile (My All),1BCBBO8VUEFOb6RBct4XDp,2018-11-09,70,0.0459,0.545,280520,0.517,0.007240000000000002,0.15,0.115,-8.681000000000001,0.0359,120.044,0
MorganWallen,Happy Hour,2woGHWgrFfjXAgdUsitbqr,2018-04-27,63,0.162,0.616,199840,0.835,0.0,0.0977,0.8,-4.277,0.0354,97.96,7
AlecBenjamin,Outrunning Karma,2W0AJEbIC2vdZTV2nVSAsg,2018-11-16,69,0.655,0.416,188851,0.649,2.82e-06,0.12,0.474,-5.271,0.0385,112.482,11
ABoogieWitDaHoodie,Love Drugs and Sex,1Gno5IBUHh6vUKp4nxu2Yd,2018-12-21,66,0.55,0.762,157863,0.5529999999999999,0.0,0.115,0.773,-7.207000000000002,0.112,119.973,5
ArianaGrande,sweetener,70khXICDeTTxgYtw3EysKH,2018-08-17,69,0.248,0.721,208493,0.459,0.0,0.212,0.46,-6.408,0.032,119.914,4
Bazzi,Dreams,6fZpcVRr45Z6fLtciswBBU,2018-04-12,67,0.583,0.6629999999999999,147021,0.6659999999999999,3.85e-06,0.222,0.605,-5.441,0.125,159.983,6
Khalid H.E.R.,This Way - From SUPERFLY - Original Soundtrack,6fbYL76UWbHdYq4B91TPQi,2018-06-06,67,0.6940000000000001,0.62,211205,0.282,0.0,0.119,0.193,-10.533,0.0464,124.609,5
Gryffin ElleyDuhé,Tie Me Down (with Elley Duhé),4QVS8YCpK71R4FsxSMCjhP,2018-08-03,68,0.135,0.5479999999999999,218296,0.8390000000000001,0.0,0.102,0.314,-2.371,0.0644,98.932,6
AnselElgort,Supernova,2ZIZXWnU52s0C75sPYiwvh,2018-01-12,70,0.0639,0.765,191493,0.622,0.0,0.207,0.679,-5.292000000000002,0.101,140.077,5
Future JuiceWrld YoungScooter,Jet Lag (feat. Young Scooter),2OsDoAzo5SGq10qwmKSQBv,2018-10-19,65,0.266,0.81,271067,0.458,0.0,0.174,0.493,-7.495,0.105,125.049,4
JonBellion,Blu,4FUDWkguOUVpLRAVn5C20z,2018-11-09,65,0.29,0.384,183344,0.465,2.22e-05,0.359,0.636,-8.554,0.0341,131.60399999999998,0
Drake,Jaded,4c2xt1trwYZpMqPWY35Xi9,2018-06-29,66,0.037000000000000005,0.7659999999999999,262453,0.271,0.0,0.175,0.0371,-5.697,0.0412,116.02,0
SelenaGomez,Back To You,514rhnksEwHUh6LxXsQ4Y9,2018-05-18,73,0.0984,0.6,210240,0.6829999999999999,1.26e-06,0.11,0.494,-6.271,0.0493,102.036,6
LykkeLi,sex money feelings die,0g4fzRkbLeCDUCoe5iUOcf,2018-06-08,70,0.32299999999999995,0.789,139840,0.534,3.42e-06,0.0645,0.631,-6.347,0.0709,134.055,8
LaurenDaigle,Look Up Child,3UUPQ4sAtAVnkcaSr06NBi,2018-09-07,65,0.403,0.73,183013,0.58,0.0,0.15,0.652,-5.813,0.0431,90.99,2
"""WhyDonTWe""",Hooked,2N2s2s2w0jmSIPNZcm8Jnr,2018-08-31,70,0.0941,0.623,204907,0.624,0.0,0.119,0.34700000000000003,-5.4689999999999985,0.0595,180.016,1
H.E.R.,Hard Place,4IablJ6SqVNGY4vrseyKxu,2018-11-02,68,0.179,0.614,271733,0.7190000000000001,1.7199999999999998e-05,0.163,0.34,-4.694,0.0955,160.075,9
GothBabe,Sometimes,7oJmIBxEAYjfkS7lhZ7M1S,2018-05-07,65,0.105,0.445,262737,0.563,0.000271,0.179,0.204,-8.904,0.0315,94.978,7
Piso21 MicroTdh,Te Vi,059bcIhyc2SBwm6sw2AZzd,2018-12-14,80,0.0446,0.877,231848,0.777,3.46e-05,0.0863,0.706,-4.246,0.117,102.02,1
PlayboiCarti Gunna,No Time (feat. Gunna),5pHJv0bgNsT9nPoK2BjNBn,2018-05-11,66,0.0177,0.943,219453,0.763,1.76e-05,0.114,0.229,-5.568,0.133,139.969,5
TwentyOnePilots,The Hype,7I3skNaQdvZSS7zXY2VHId,2018-10-05,69,0.0105,0.53,265373,0.816,0.00061,0.379,0.371,-6.149,0.0503,87.01899999999998,9
HaileeSteinfeld Bloodpop®,Capital Letters,6l0Ky2PycJV1Bz88kFeVGL,2018-02-09,74,0.0337,0.6609999999999999,219373,0.8140000000000001,8.27e-06,0.0518,0.459,-5.529,0.0759,99.963,0
Mt.Joy,Astrovan,14e46mURUUwB3i2vTe1gFz,2018-03-02,64,0.866,0.5479999999999999,186133,0.444,0.0,0.134,0.62,-9.4,0.0384,169.917,3
NickyJam JBalvin Maluma Ozuna,X (feat. Maluma & Ozuna) - Remix,6JjPBQfI2Y8nIjnm65X6Pw,2018-06-29,71,0.0561,0.6629999999999999,235747,0.696,3.77e-05,0.0778,0.738,-4.957,0.103,180.113,9
WalkerMcguire,Mysteries of the World,4i03jcO0O06RWfddcDlQoO,2018-01-12,64,0.108,0.5479999999999999,219293,0.742,0.0,0.0852,0.35200000000000004,-4.757,0.0287,143.966,1
DierksBentley,"Woman, Amen",3nBXOlFTADNvG9nkqy2O2W,2018-06-08,64,0.000837,0.484,179827,0.804,9.29e-06,0.17,0.391,-5.8889999999999985,0.0912,119.838,5
Maddie&Tae,Friends Don't,6GRfCWffkEG93zyUJ1kGaM,2018-04-27,64,0.0399,0.523,187996,0.774,0.0,0.168,0.46,-5.982,0.0459,99.971,7
Eminem,Greatest,2XTquzYQAdT1Hk78bOUwsv,2018-08-31,69,0.0441,0.809,226938,0.737,0.0,0.341,0.3670000000000001,-5.186,0.108,80.025,1
TrevorDaniel,Mess,4Zc4kyc7VSdZNF9wFeBIcz,2018-10-11,69,0.124,0.655,168484,0.56,3.75e-06,0.106,0.0917,-7.97,0.0389,154.957,9
OmarApollo,Ugotme,2NCBjlH7FHEG7hXcnvUaWA,2018-05-30,65,0.454,0.782,127273,0.494,6.31e-05,0.134,0.401,-1.4580000000000002,0.0339,65.832,0
Eden,crash,7EkMIQ2PzEzwQroLl6dUvw,2018-01-19,68,0.872,0.502,232412,0.212,0.000349,0.12,0.185,-12.732,0.0653,118.543,0
Bts,FAKE LOVE,3aW0ds4A4tSQDIp75FqWTo,2018-05-18,72,0.00267,0.557,242334,0.7190000000000001,0.0,0.306,0.344,-4.515,0.0372,77.501,2
ArianaGrande,everytime,0WdR2AyLW1Drd3OUdwezM0,2018-08-17,69,0.18600000000000005,0.71,172107,0.614,0.0,0.0974,0.6579999999999999,-6.7570000000000014,0.0431,148.15200000000004,10
ABoogieWitDaHoodie QueenNaija,Come Closer (feat. Queen Naija),3UhRsQVrELOATEiY7E9X2T,2018-12-21,66,0.22,0.741,156512,0.556,0.0,0.0981,0.616,-6.647,0.0947,140.056,7
LilMosey,Pull Up,576YycSx0m7YmiN1TGteWe,2018-10-19,66,0.5539999999999999,0.655,183624,0.607,0.0,0.115,0.2,-5.815,0.0862,149.033,7
YungPinch,Perfect,1JmEymqQwLXvCg3sJ7gz0n,2019-06-14,68,0.26,0.68,219867,0.542,0.0,0.112,0.274,-8.847999999999997,0.0974,148.942,9
KaneBrown,For My Daughter,2moC0T4mGwmP8dUDostr2g,2019-11-01,67,0.275,0.537,223923,0.561,5.78e-05,0.126,0.35,-8.09,0.0287,139.939,1
Matoma Petey WilderWoods,Keep It Simple (feat. Wilder Woods),58fGC7ZRlPhW1J7kLx1goK,2019-12-06,72,0.0142,0.629,191579,0.82,4.34e-05,0.039,0.329,-5.651,0.0543,113.95,1
RexOrangeCounty,Pluto Projector,4EWBhKf1fOFnyMtUzACXEc,2019-10-25,70,0.7070000000000001,0.551,267520,0.219,0.000691,0.118,0.191,-11.196,0.0285,80.97800000000002,5
TaylorSwift,Cornelia Street,12M5uqx0ZuwkpLp5rJim1a,2019-08-23,71,0.7809999999999999,0.8240000000000001,287267,0.624,0.000189,0.1,0.248,-9.728,0.0827,102.012,0
BebeRexha,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")",1i3z3GR1JtLswOSJNO0BQw,2019-09-20,76,0.706,0.394,158258,0.718,0.0,0.116,0.247,-6.336,0.0607,151.912,7
"""WhyDonTWe"" Macklemore",I Don't Belong In This Club,6N22Yl2nHPnksP1hu3mxJE,2019-03-20,64,0.0202,0.797,222621,0.5429999999999999,0.0,0.0726,0.16399999999999998,-5.744,0.0439,115.036,11
JohnMayer,Carry Me Away,6TL3MOcVW8i1UiJkvhpDbR,2019-09-06,72,0.0428,0.703,156987,0.6679999999999999,0.000408,0.0963,0.659,-7.746,0.0289,120.005,4
BenPlatt,Grow As We Go,6hYvw3LLTViP2mT4MpDNmT,2019-03-29,70,0.882,0.458,249427,0.13699999999999998,0.0,0.15,0.4370000000000001,-14.083,0.0355,80.824,8
MelanieMartinez,High School Sweethearts,7FwWRSAlhfyhbvybdfDUCe,2019-09-06,71,0.453,0.648,311082,0.639,0.0,0.28300000000000003,0.44,-6.415,0.123,94.033,10
MarcaMp,El Güero - En vivo,7a6gK5GwlIvGTU4ayZhskd,2019-06-28,69,0.194,0.8340000000000001,219533,0.494,1.47e-05,0.258,0.725,-9.178,0.0767,109.309,10
NatanaelCano BadBunny,Soy El Diablo - Remix,7pNAvsuTCFaXzSSUmfBPxz,2019-10-25,72,0.588,0.6809999999999999,193621,0.6859999999999999,0.0,0.114,0.961,-6.398,0.0462,109.191,9
TaylorSwift,Afterglow,1SymEzIT3H8UZfibCs3TYi,2019-08-23,71,0.13,0.7559999999999999,223293,0.449,0.0,0.114,0.399,-8.746,0.0344,111.011,9
Halsey JuiceWrld,Without Me (with Juice WRLD),6Zc5f20q7sOe1IC1c1jQvZ,2019-01-09,69,0.35100000000000003,0.742,228816,0.515,0.0,0.184,0.452,-6.103,0.0747,136.02,6
JamesBay JuliaMichaels,Peer Pressure,4RE3vueod5PL48rvHtuu9C,2019-05-10,75,0.0299,0.631,176827,0.715,0.0,0.122,0.42,-6.0829999999999975,0.0277,135.826,1
DeanLewis,Stay Awake,2smpiAZfaN0GFi15MqAq6E,2019-03-22,73,0.337,0.723,185400,0.8290000000000001,3.47e-05,0.0931,0.5820000000000001,-7.1229999999999976,0.0453,106.023,11
CamilaCabello,Easy,46D0hYb1B7qiU33VtXt21W,2019-10-11,72,0.411,0.574,194686,0.593,1.55e-06,0.0966,0.355,-5.731,0.0463,128.07299999999998,4
GabbyBarrett,The Good Ones,5OS2vP6hEJfp5bLzaWNkTj,2019-07-12,66,0.18,0.519,215141,0.552,0.0,0.149,0.331,-5.023,0.0259,89.95700000000002,2
ArianaGrande,bloodline,2hloaUoRonYssMuqLCBLTX,2019-02-08,72,0.0815,0.758,216893,0.665,0.000157,0.21600000000000005,0.643,-5.188,0.0774,151.976,2
JuniorH,No Eh Cambiado,6JE175YPwLsqOsiCwg1OX5,2019-05-31,67,0.769,0.8240000000000001,174200,0.6609999999999999,0.0006389999999999999,0.0799,0.825,-5.165,0.0297,105.01,5
LukeCombs,Blue Collar Boys,0wovagMoJqtU8LUvDQnewu,2019-11-08,66,0.00807,0.531,219920,0.813,0.0,0.359,0.79,-5.517,0.0327,154.134,5
TaylorSwift,Death By A Thousand Cuts,2dgFqt3w9xIQRjhPtwNk3D,2019-08-23,70,0.454,0.7120000000000001,198533,0.732,0.0,0.319,0.313,-6.754,0.0629,94.071,4
Clairo,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,2019-08-02,70,0.598,0.7440000000000001,188387,0.619,0.00372,0.231,0.6409999999999999,-9.805,0.039,112.997,0
MarcE.Bassy Blackbear,Just My Luck,2QsBAfiNmngcrZsOTznqBG,2019-09-27,67,0.28300000000000003,0.617,186497,0.64,1.02e-06,0.16399999999999998,0.34600000000000003,-5.601,0.042,156.98,8
